customer_id,tenure_months,contract_type,plan_type,monthly_charges,total_charges,payment_method,payment_delay_days,data_usage_gb,has_streaming_addon,num_support_tickets,last_login_days_ago,clv_estimated,churned
C-01120,3,Month-to-month,Standard,52.85,158.55,Bank transfer,3,5.49,1,2,62,84.25,1
C-01121,43,Two-year,Basic,22.95,986.85,Electronic check,8,1.53,1,0,8,1420.28,0
C-01122,47,Two-year,Basic,24.4,1146.8,Credit card,0,2.04,0,1,7,1648.5,0
C-01123,36,Two-year,Basic,20.22,727.92,Bank transfer,1,1.05,0,1,8,1203.65,0
C-01124,37,Two-year,Premium,85.22,3153.14,Bank transfer,7,15.11,1,0,7,4660.96,0
C-01125,29,One-year,Premium,89.97,2609.13,Credit card,6,26.44,1,0,7,1458.17,0
C-01126,14,One-year,Standard,45.79,641.06,Electronic check,9,6.71,1,1,4,985.6,0
C-01127,23,Month-to-month,Standard,60.2,1384.6,Electronic check,11,1.88,0,3,44,165.13,1
C-01128,6,Month-to-month,Basic,31.38,188.28,Bank transfer,6,0.52,1,2,148,30.38,1
C-01129,10,Month-to-month,Basic,21.94,219.4,Bank transfer,1,1.93,0,1,1,364.04,0
C-01130,5,Month-to-month,Basic,31.9,159.5,Mailed check,2,0.42,1,0,26,55.85,1
C-01131,18,One-year,Basic,39.97,719.46,Electronic check,7,0.3,0,3,14,93.35,1
C-01132,9,Month-to-month,Standard,68.61,617.49,Credit card,7,1.73,0,2,89,174.02,1
C-01133,4,Month-to-month,Standard,45.07,180.28,Credit card,0,3.48,1,0,3,124.73,0
C-01134,4,Month-to-month,Basic,35.91,143.64,Electronic check,16,0.26,0,3,29,80.0,1
C-01135,33,One-year,Basic,27.07,893.31,Bank transfer,1,3.54,0,1,1,664.71,0
C-01136,3,Month-to-month,Basic,21.27,63.81,Credit card,0,1.92,1,0,4,453.84,0
C-01137,59,Two-year,Standard,52.4,3091.6,Credit card,1,7.7,0,0,5,1582.87,0
C-01138,1,Month-to-month,Premium,89.48,89.48,Mailed check,30,11.81,1,1,60,251.68,1
C-01139,4,Month-to-month,Standard,58.08,232.32,Electronic check,15,0.72,1,5,56,82.98,1
C-01140,38,One-year,Premium,104.75,3980.5,Mailed check,1,30.13,1,0,7,2818.24,0
C-01141,30,Two-year,Standard,63.73,1911.9,Electronic check,9,8.34,0,0,0,4098.31,0
C-01142,24,Month-to-month,Basic,24.92,598.08,Mailed check,8,1.38,0,2,0,428.16,0
C-01143,24,One-year,Basic,26.44,634.56,Credit card,1,1.49,0,0,22,1002.17,0
C-01144,12,One-year,Premium,88.88,1066.56,Electronic check,9,13.28,0,0,1,2649.02,0
C-01145,5,Month-to-month,Standard,54.07,270.35,Credit card,0,7.07,1,0,1,1513.41,0
C-01146,32,Two-year,Basic,39.99,1279.68,Electronic check,4,1.79,0,3,7,2055.42,0
C-01147,30,One-year,Standard,64.45,1933.5,Bank transfer,0,6.96,0,0,5,2199.95,0
C-01148,31,One-year,Standard,69.37,2150.47,Credit card,0,9.33,1,1,3,2181.07,0
C-01149,44,Two-year,Standard,62.33,2742.52,Mailed check,1,8.61,1,0,0,2807.25,0
C-01150,44,Two-year,Premium,93.28,4104.32,Mailed check,1,27.53,1,0,0,5293.74,0
C-01151,25,One-year,Standard,54.74,1368.5,Credit card,1,15.89,0,0,7,1314.93,0
C-01152,34,Two-year,Standard,57.21,1945.14,Bank transfer,0,12.88,0,0,0,3162.9,0
C-01153,19,One-year,Basic,28.34,538.46,Bank transfer,1,3.25,0,4,3,1068.11,0
C-01154,34,One-year,Basic,36.57,1243.38,Bank transfer,1,1.32,0,1,7,1254.13,0
C-01155,29,One-year,Basic,29.3,849.7,Electronic check,16,0.74,0,4,28,36.53,1
C-01156,25,One-year,Basic,25.91,647.75,Credit card,1,2.79,1,0,15,870.06,0
C-01157,35,Month-to-month,Standard,64.37,2252.95,Mailed check,47,4.79,0,1,70,182.73,1
C-01158,48,Two-year,Standard,66.36,3185.28,Credit card,0,6.01,1,0,6,2344.5,0
C-01159,29,Two-year,Basic,28.41,823.89,Electronic check,7,2.73,0,1,13,930.28,0
C-01160,7,Month-to-month,Premium,105.05,735.35,Electronic check,0,15.31,0,1,0,2423.8,0
C-01161,28,Two-year,Basic,21.18,593.04,Credit card,2,2.56,0,1,0,879.69,0
C-01162,4,Month-to-month,Basic,30.59,122.36,Credit card,0,1.99,1,2,3,687.63,0
C-01163,1,Month-to-month,Basic,20.9,20.9,Electronic check,15,0.4,0,0,28,70.41,1
C-01164,31,One-year,Basic,20.58,637.98,Electronic check,3,0.69,0,3,84,16.93,1
C-01165,13,Month-to-month,Basic,32.26,419.38,Credit card,4,1.99,0,2,29,24.29,1
C-01166,50,Two-year,Standard,52.58,2629.0,Bank transfer,1,10.19,0,0,0,2945.76,0
C-01167,45,Two-year,Standard,63.56,2860.2,Credit card,4,35.88,1,1,8,3885.06,0
C-01168,6,One-year,Premium,115.32,691.92,Credit card,0,11.92,1,2,5,5041.19,0
C-01169,4,Month-to-month,Basic,22.79,91.16,Bank transfer,3,0.66,0,2,49,60.29,1
C-01170,1,Month-to-month,Basic,34.49,34.49,Credit card,2,0.29,0,1,83,65.28,1
C-01171,15,One-year,Basic,30.29,454.35,Electronic check,7,2.01,0,0,10,931.93,0
C-01172,43,Two-year,Standard,47.8,2055.4,Electronic check,19,13.18,0,2,2,2455.14,0
C-01173,25,One-year,Basic,33.03,825.75,Mailed check,1,3.06,0,1,10,1435.79,0
C-01174,1,Month-to-month,Premium,102.43,102.43,Electronic check,3,16.45,1,0,2,2023.8,0
C-01175,22,One-year,Standard,57.89,1273.58,Mailed check,4,16.83,1,1,5,1417.28,0
C-01176,24,One-year,Standard,68.16,1635.84,Bank transfer,0,6.55,1,0,1,2166.43,0
C-01177,28,One-year,Standard,58.03,1624.84,Bank transfer,4,3.65,0,1,31,43.51,1
C-01178,40,Month-to-month,Basic,39.81,1592.4,Mailed check,10,1.62,0,0,1,583.92,0
C-01179,24,One-year,Basic,30.18,724.32,Bank transfer,5,1.14,0,0,3,831.13,0
C-01180,18,One-year,Basic,22.32,401.76,Credit card,9,1.65,1,0,21,37.68,1
C-01181,51,Two-year,Standard,56.76,2894.76,Electronic check,4,9.29,0,1,3,1823.91,0
C-01182,4,Month-to-month,Basic,23.65,94.6,Mailed check,5,1.14,0,3,27,24.85,1
C-01183,20,One-year,Basic,31.94,638.8,Electronic check,15,3.4,0,0,4,953.14,0
C-01184,48,Two-year,Premium,106.19,5097.12,Bank transfer,0,15.12,1,0,1,5987.51,0
C-01185,4,Month-to-month,Basic,29.37,117.48,Electronic check,27,1.29,0,1,34,48.93,1
C-01186,37,Two-year,Premium,79.4,2937.8,Mailed check,6,31.55,1,0,0,3870.92,0
C-01187,23,One-year,Standard,56.72,1304.56,Credit card,1,4.83,1,0,15,2099.71,0
C-01188,10,Month-to-month,Basic,21.63,216.3,Electronic check,4,1.21,0,4,30,89.47,1
C-01189,2,Month-to-month,Basic,33.64,67.28,Credit card,5,0.19,0,2,15,58.77,1
C-01190,22,One-year,Basic,35.81,787.82,Bank transfer,1,4.5,0,0,0,833.21,0
C-01191,5,Month-to-month,Standard,69.06,345.3,Bank transfer,1,7.3,0,1,27,181.77,1
C-01192,24,One-year,Standard,48.72,1169.28,Credit card,2,8.65,0,2,8,1793.64,0
C-01193,14,Month-to-month,Standard,58.31,816.34,Credit card,0,19.28,1,0,4,592.0,0
C-01194,19,One-year,Premium,100.54,1910.26,Bank transfer,0,11.12,1,0,0,2116.33,0
C-01195,5,Month-to-month,Standard,68.06,340.3,Credit card,4,0.97,0,2,24,61.53,1
C-01196,33,Two-year,Basic,32.55,1074.15,Credit card,0,1.77,1,0,2,1329.26,0
C-01197,40,Two-year,Basic,22.91,916.4,Electronic check,11,6.16,0,3,2,1297.48,0
C-01198,37,Two-year,Premium,94.64,3501.68,Credit card,1,14.36,1,0,10,4880.69,0
C-01199,20,One-year,Basic,33.1,662.0,Bank transfer,0,0.86,0,1,7,1037.63,0
C-01200,6,Month-to-month,Basic,34.01,204.06,Mailed check,27,0.39,0,0,35,41.31,1
C-01201,29,One-year,Standard,66.58,1930.82,Credit card,2,15.54,0,0,13,1432.88,0
C-01202,1,Month-to-month,Standard,49.51,49.51,Bank transfer,1,6.32,1,2,0,913.24,0
C-01203,9,Month-to-month,Premium,117.82,1060.38,Bank transfer,2,22.66,1,1,4,2086.43,0
C-01204,7,Month-to-month,Standard,46.48,325.36,Electronic check,4,4.04,0,1,23,111.16,1
C-01205,7,Month-to-month,Basic,39.68,277.76,Mailed check,28,0.78,0,2,32,123.41,1
C-01206,24,One-year,Premium,113.6,2726.4,Mailed check,5,27.17,1,0,2,2372.99,0
C-01207,21,One-year,Basic,33.21,697.41,Electronic check,11,2.63,1,3,2,956.63,0
C-01208,1,Month-to-month,Basic,34.7,34.7,Credit card,0,1.62,1,1,8,648.2,0
C-01209,11,Month-to-month,Standard,46.82,515.02,Credit card,0,8.17,1,0,0,897.09,0
C-01210,45,Two-year,Basic,20.83,937.35,Bank transfer,1,2.27,0,0,4,1015.3,0
C-01211,4,Month-to-month,Standard,47.54,190.16,Credit card,0,15.19,1,0,9,845.26,0
C-01212,1,Month-to-month,Basic,21.75,21.75,Electronic check,24,0.25,0,3,39,46.8,1
C-01213,2,Month-to-month,Standard,58.68,117.36,Electronic check,0,0.55,0,2,38,141.63,1
C-01214,31,One-year,Basic,24.31,753.61,Credit card,0,2.83,0,0,0,592.02,0
C-01215,11,One-year,Standard,66.51,731.61,Electronic check,0,15.75,1,2,2,2245.16,0
C-01216,1,Month-to-month,Premium,95.06,95.06,Credit card,2,13.34,1,1,28,229.26,1
C-01217,5,Month-to-month,Basic,33.91,169.55,Bank transfer,11,0.8,0,1,34,74.19,1
C-01218,1,One-year,Basic,33.06,33.06,Electronic check,4,1.52,0,0,10,1408.7,0
C-01219,14,One-year,Basic,26.4,369.6,Bank transfer,8,0.48,0,1,44,57.37,1
C-01220,36,Month-to-month,Basic,24.86,894.96,Bank transfer,0,3.09,0,0,3,501.88,0
C-01221,55,Two-year,Standard,53.56,2945.8,Credit card,0,9.34,0,1,13,2047.47,0
C-01222,5,Month-to-month,Standard,64.92,324.6,Bank transfer,2,6.64,0,0,142,183.85,1
C-01223,6,Month-to-month,Basic,31.73,190.38,Electronic check,8,0.92,0,0,1,935.69,0
C-01224,45,Two-year,Basic,25.07,1128.15,Mailed check,22,0.87,0,1,47,53.28,1
C-01225,21,Month-to-month,Basic,36.36,763.56,Bank transfer,8,0.2,0,0,33,18.18,1
C-01226,21,One-year,Standard,46.37,973.77,Bank transfer,5,15.3,0,0,0,1789.91,0
C-01227,2,Month-to-month,Basic,33.98,67.96,Electronic check,15,0.16,0,1,60,105.18,1
C-01228,6,Month-to-month,Premium,94.76,568.56,Mailed check,8,4.03,1,1,69,205.93,1
C-01229,45,Two-year,Standard,63.28,2847.6,Credit card,1,6.17,0,1,13,2709.47,0
C-01230,23,Month-to-month,Basic,38.55,886.65,Bank transfer,3,0.54,1,1,35,116.38,1
C-01231,53,Two-year,Standard,63.75,3378.75,Electronic check,5,6.31,0,1,0,3823.64,0
C-01232,12,Month-to-month,Premium,94.89,1138.68,Bank transfer,0,18.31,1,0,0,1851.28,0
C-01233,15,Month-to-month,Standard,48.77,731.55,Credit card,1,8.1,0,1,20,1211.31,0
C-01234,8,Month-to-month,Basic,36.13,289.04,Bank transfer,8,0.41,0,3,33,51.3,1
C-01235,13,One-year,Basic,29.21,379.73,Credit card,3,4.24,0,1,7,1178.27,0
C-01236,5,Month-to-month,Premium,78.39,391.95,Bank transfer,0,34.57,1,0,4,1539.71,0
C-01237,42,Two-year,Standard,62.98,2645.16,Bank transfer,4,7.43,0,0,0,2830.93,0
C-01238,13,Month-to-month,Standard,52.3,679.9,Mailed check,41,10.87,1,3,9,109.43,1
C-01239,45,Two-year,Premium,77.2,3474.0,Bank transfer,0,31.37,1,0,1,4329.34,0
C-01240,4,Month-to-month,Premium,115.62,462.48,Credit card,4,15.11,1,0,5,2295.2,0
C-01241,30,Two-year,Premium,96.74,2902.2,Credit card,4,27.89,1,2,9,6419.5,0
C-01242,30,One-year,Basic,25.62,768.6,Mailed check,0,2.63,0,1,3,1017.32,0
C-01243,30,One-year,Standard,62.91,1887.3,Credit card,2,5.97,0,1,4,1297.65,0
C-01244,32,Two-year,Standard,67.15,2148.8,Bank transfer,0,4.8,1,0,6,3843.89,0
C-01245,39,One-year,Standard,45.01,1755.39,Credit card,2,9.51,0,0,0,1712.61,0
C-01246,25,One-year,Standard,62.2,1555.0,Electronic check,14,7.27,1,0,10,2172.13,0
C-01247,3,Month-to-month,Basic,35.34,106.02,Bank transfer,1,4.22,1,0,10,434.63,0
C-01248,9,Month-to-month,Standard,50.25,452.25,Bank transfer,8,3.69,0,1,44,145.49,1
C-01249,63,Two-year,Standard,57.24,3606.12,Bank transfer,3,6.14,0,0,4,2896.57,0
C-01250,14,One-year,Basic,21.79,305.06,Mailed check,36,2.49,0,1,1,477.42,0
C-01251,32,One-year,Standard,63.67,2037.44,Bank transfer,0,19.3,1,0,4,2091.79,0
C-01252,16,Month-to-month,Basic,36.95,591.2,Electronic check,19,0.24,0,3,43,107.36,1
C-01253,3,Month-to-month,Basic,22.16,66.48,Mailed check,1,0.43,0,1,27,29.38,1
C-01254,3,Month-to-month,Basic,36.33,108.99,Mailed check,4,0.53,0,2,16,48.18,1
C-01255,16,One-year,Standard,64.29,1028.64,Credit card,2,9.22,1,0,17,2303.52,0
C-01256,10,Month-to-month,Standard,53.67,536.7,Mailed check,18,1.59,0,3,16,123.1,1
C-01257,11,Month-to-month,Standard,62.26,684.86,Credit card,7,3.17,1,1,96,165.43,1
C-01258,12,Month-to-month,Standard,45.0,540.0,Bank transfer,0,7.42,1,1,6,829.17,0
C-01259,11,Month-to-month,Premium,116.93,1286.23,Mailed check,1,29.73,1,0,2,3864.92,0
C-01260,11,One-year,Basic,31.01,341.11,Credit card,13,1.36,1,2,28,53.3,1
C-01261,2,Month-to-month,Basic,32.41,64.82,Credit card,0,1.58,1,2,0,713.5,0
C-01262,11,One-year,Premium,104.91,1154.01,Credit card,0,83.03,1,0,9,2764.83,0
C-01263,1,Month-to-month,Basic,31.23,31.23,Bank transfer,9,1.26,1,2,23,27.47,1
C-01264,11,Month-to-month,Premium,113.55,1249.05,Bank transfer,1,47.69,1,0,1,1960.5,0
C-01265,1,Month-to-month,Premium,102.44,102.44,Electronic check,2,33.49,1,3,8,1674.16,0
C-01266,27,Month-to-month,Standard,67.69,1827.63,Mailed check,9,11.53,1,3,52,232.14,1
C-01267,17,Month-to-month,Premium,101.2,1720.4,Electronic check,12,21.22,1,1,24,2089.19,0
C-01268,19,Month-to-month,Basic,23.42,444.98,Credit card,8,1.33,0,0,11,313.64,0
C-01269,22,One-year,Basic,38.27,841.94,Mailed check,0,1.55,0,0,6,1168.18,0
C-01270,18,Month-to-month,Standard,62.04,1116.72,Credit card,1,4.94,0,0,14,782.89,0
C-01271,30,One-year,Basic,33.98,1019.4,Credit card,0,2.14,0,1,2,953.58,0
C-01272,33,Two-year,Premium,119.35,3938.55,Credit card,3,28.5,1,0,0,6975.78,0
C-01273,30,One-year,Basic,21.5,645.0,Bank transfer,0,2.23,0,0,2,727.62,0
C-01274,11,Month-to-month,Standard,55.71,612.81,Credit card,2,8.96,0,1,21,453.16,0
C-01275,1,Month-to-month,Standard,50.98,50.98,Credit card,1,9.78,1,1,12,676.95,0
C-01276,18,Month-to-month,Standard,60.76,1093.68,Credit card,1,25.58,1,0,0,792.52,0
C-01277,1,Month-to-month,Basic,36.14,36.14,Credit card,5,1.46,0,4,20,52.48,1
C-01278,31,Two-year,Basic,39.33,1219.23,Bank transfer,0,3.19,0,0,9,2004.59,0
C-01279,1,Month-to-month,Premium,95.46,95.46,Electronic check,11,26.99,0,0,2,2318.28,0
C-01280,6,Month-to-month,Basic,35.72,214.32,Electronic check,2,0.9,0,1,14,571.08,0
C-01281,29,One-year,Premium,116.27,3371.83,Credit card,0,9.91,1,0,0,2904.02,0
C-01282,28,One-year,Standard,62.08,1738.24,Credit card,1,31.49,1,2,7,2277.87,0
C-01283,17,One-year,Standard,51.07,868.19,Mailed check,6,6.56,0,0,3,1660.38,0
C-01284,2,Month-to-month,Standard,60.2,120.4,Credit card,11,3.32,1,4,36,95.32,1
C-01285,4,Month-to-month,Basic,39.4,157.6,Mailed check,18,0.83,0,1,40,66.57,1
C-01286,10,One-year,Standard,69.69,696.9,Credit card,1,12.56,0,1,3,1928.93,0
C-01287,4,Month-to-month,Premium,103.91,415.64,Mailed check,21,6.51,1,5,10,300.18,1
C-01288,16,Month-to-month,Standard,67.17,1074.72,Credit card,3,8.72,0,1,90,158.08,1
C-01289,1,Month-to-month,Premium,84.02,84.02,Bank transfer,0,51.95,1,0,6,2437.42,0
C-01290,1,Month-to-month,Standard,51.15,51.15,Electronic check,2,0.89,0,0,14,124.74,1
C-01291,3,Month-to-month,Basic,39.06,117.18,Bank transfer,5,1.03,0,4,41,50.43,1
C-01292,5,Month-to-month,Basic,22.7,113.5,Credit card,5,0.85,0,2,21,15.13,1
C-01293,28,One-year,Premium,83.6,2340.8,Bank transfer,0,22.9,1,0,7,2091.84,0
C-01294,6,One-year,Basic,28.41,170.46,Electronic check,0,1.17,0,1,0,481.58,0
C-01295,49,Two-year,Premium,101.53,4974.97,Credit card,1,10.52,1,1,6,4083.7,0
C-01296,15,Month-to-month,Premium,102.17,1532.55,Credit card,1,24.15,1,0,9,1851.21,0
C-01297,1,Month-to-month,Basic,25.84,25.84,Bank transfer,5,0.42,1,4,72,24.81,1
C-01298,5,Month-to-month,Basic,38.41,192.05,Credit card,1,3.2,0,0,3,872.7,0
C-01299,36,One-year,Standard,67.88,2443.68,Electronic check,3,7.62,0,1,4,1761.53,0
C-01300,14,One-year,Basic,27.84,389.76,Credit card,2,2.35,1,0,1,1013.47,0
C-01301,33,Month-to-month,Standard,55.86,1843.38,Bank transfer,3,7.59,0,0,57,69.49,1
C-01302,45,Two-year,Standard,62.56,2815.2,Credit card,2,3.7,0,2,2,3455.78,0
C-01303,3,Month-to-month,Standard,61.57,184.71,Bank transfer,1,1.25,0,1,15,98.28,1
C-01304,24,One-year,Standard,54.56,1309.44,Credit card,0,10.06,1,0,2,1533.6,0
C-01305,11,One-year,Basic,28.28,311.08,Credit card,7,0.37,0,3,36,42.19,1
C-01306,32,Two-year,Standard,53.7,1718.4,Credit card,0,17.5,0,0,2,2496.82,0
C-01307,22,One-year,Basic,24.71,543.62,Mailed check,4,3.11,0,0,1,855.16,0
C-01308,33,Two-year,Basic,29.16,962.28,Credit card,4,2.11,0,1,3,997.77,0
C-01309,4,Month-to-month,Standard,62.16,248.64,Electronic check,22,5.93,1,2,26,234.81,1
C-01310,38,Two-year,Premium,108.39,4118.82,Credit card,4,28.95,0,2,6,7623.15,0
C-01311,21,Month-to-month,Basic,35.58,747.18,Credit card,12,0.97,0,0,1,533.63,0
C-01312,35,Two-year,Standard,54.37,1902.95,Bank transfer,3,8.22,1,0,0,3151.52,0
C-01313,32,One-year,Standard,64.12,2051.84,Bank transfer,1,10.48,0,0,17,1310.15,0
C-01314,32,Two-year,Basic,20.13,644.16,Mailed check,3,2.53,1,0,6,636.22,0
C-01315,9,Month-to-month,Basic,29.54,265.86,Mailed check,35,0.36,0,0,57,104.76,1
C-01316,11,One-year,Premium,110.73,1218.03,Electronic check,12,13.01,1,0,0,4025.03,0
C-01317,20,One-year,Standard,60.75,1215.0,Bank transfer,0,7.84,0,2,6,1898.73,0
C-01318,33,One-year,Standard,56.85,1876.05,Bank transfer,1,29.38,1,2,1,2048.61,0
C-01319,4,Month-to-month,Standard,61.12,244.48,Bank transfer,0,1.44,0,2,29,89.71,1
C-01320,2,Month-to-month,Basic,38.14,76.28,Mailed check,39,1.37,0,1,50,79.55,1
C-01321,1,Month-to-month,Standard,59.16,59.16,Bank transfer,1,23.36,0,0,9,1151.29,0
C-01322,21,Month-to-month,Standard,64.99,1364.79,Bank transfer,0,9.27,0,0,1,607.99,0
C-01323,24,Two-year,Standard,69.52,1668.48,Credit card,0,6.0,1,2,4,4141.67,0
C-01324,5,Month-to-month,Basic,34.11,170.55,Credit card,9,1.17,0,2,30,56.07,1
C-01325,40,Two-year,Basic,31.47,1258.8,Mailed check,9,2.22,0,1,0,1142.08,0
C-01326,20,Month-to-month,Basic,20.75,415.0,Credit card,1,1.31,0,0,4,584.15,0
C-01327,7,Month-to-month,Premium,91.85,642.95,Bank transfer,2,4.42,0,2,52,274.73,1
C-01328,42,One-year,Standard,59.14,2483.88,Credit card,0,11.85,1,1,1,1676.73,0
C-01329,30,One-year,Standard,64.93,1947.9,Electronic check,0,15.8,0,0,7,1299.01,0
C-01330,12,Month-to-month,Basic,28.76,345.12,Credit card,1,1.71,0,0,5,609.99,0
C-01331,23,One-year,Basic,39.2,901.6,Electronic check,4,1.95,0,2,2,1200.35,0
C-01332,28,One-year,Standard,51.79,1450.12,Credit card,0,13.48,0,0,7,2465.36,0
C-01333,7,Month-to-month,Standard,63.61,445.27,Mailed check,8,8.14,1,0,1,1659.94,0
C-01334,46,Two-year,Standard,55.48,2552.08,Electronic check,0,7.54,0,0,14,2413.93,0
C-01335,62,Two-year,Basic,29.72,1842.64,Credit card,5,1.38,0,0,2,1862.98,0
C-01336,30,One-year,Standard,65.06,1951.8,Bank transfer,0,5.68,1,0,8,2660.79,0
C-01337,5,Month-to-month,Basic,25.92,129.6,Credit card,0,7.65,1,0,1,195.94,0
C-01338,18,One-year,Basic,21.94,394.92,Credit card,0,1.83,0,3,7,762.45,0
C-01339,32,Month-to-month,Standard,58.01,1856.32,Mailed check,1,20.47,0,0,0,1469.9,0
C-01340,13,Month-to-month,Basic,30.58,397.54,Bank transfer,0,4.67,1,0,2,477.17,0
C-01341,9,Month-to-month,Basic,35.94,323.46,Bank transfer,5,0.66,0,1,33,36.65,1
C-01342,3,Month-to-month,Standard,69.21,207.63,Credit card,2,11.26,0,0,3,2500.17,0
C-01343,45,Two-year,Standard,46.38,2087.1,Bank transfer,0,9.6,0,1,2,2969.5,0
C-01344,21,One-year,Premium,101.63,2134.23,Mailed check,5,10.96,1,4,23,3287.83,0
C-01345,14,One-year,Standard,62.03,868.42,Bank transfer,3,3.56,1,1,1,817.31,0
C-01346,10,Month-to-month,Basic,39.72,397.2,Mailed check,7,0.58,0,1,19,67.61,1
C-01347,10,Month-to-month,Basic,38.85,388.5,Mailed check,15,0.56,1,2,30,140.17,1
C-01348,4,Month-to-month,Premium,107.06,428.24,Credit card,0,63.17,1,0,2,2817.36,0
C-01349,53,Two-year,Standard,58.04,3076.12,Credit card,0,7.83,1,0,1,2656.15,0
C-01350,1,Month-to-month,Standard,49.04,49.04,Mailed check,14,6.24,1,0,99,80.18,1
C-01351,46,Two-year,Basic,27.68,1273.28,Bank transfer,0,1.59,0,1,6,1746.75,0
C-01352,36,One-year,Standard,59.63,2146.68,Credit card,4,28.43,0,0,2,1697.37,0
C-01353,7,Month-to-month,Basic,34.5,241.5,Credit card,3,0.92,0,0,26,67.01,1
C-01354,21,One-year,Standard,60.88,1278.48,Bank transfer,1,12.65,1,2,2,2062.7,0
C-01355,10,Month-to-month,Premium,107.14,1071.4,Electronic check,5,18.99,1,2,3,2342.7,0
C-01356,44,Two-year,Premium,94.31,4149.64,Credit card,0,32.74,1,0,2,3539.89,0
C-01357,42,Two-year,Standard,63.19,2653.98,Credit card,2,24.92,0,0,21,3458.53,0
C-01358,1,Month-to-month,Standard,48.59,48.59,Mailed check,6,1.4,0,3,28,60.52,1
C-01359,6,Month-to-month,Premium,82.32,493.92,Electronic check,14,10.06,1,2,13,253.81,1
C-01360,15,One-year,Standard,49.07,736.05,Bank transfer,2,7.78,1,2,3,1361.0,0
C-01361,38,Two-year,Basic,37.82,1437.16,Electronic check,2,4.53,0,0,4,1946.64,0
C-01362,33,Month-to-month,Standard,46.9,1547.7,Bank transfer,0,15.08,0,0,8,51.32,0
C-01363,22,One-year,Basic,36.03,792.66,Electronic check,1,4.15,0,0,12,1338.72,0
C-01364,27,One-year,Standard,50.84,1372.68,Bank transfer,0,4.37,1,2,18,143.72,1
C-01365,28,One-year,Standard,56.71,1587.88,Credit card,0,9.24,1,1,3,1491.43,0
C-01366,16,Month-to-month,Standard,67.9,1086.4,Electronic check,36,6.13,1,3,18,64.3,1
C-01367,41,One-year,Basic,31.72,1300.52,Bank transfer,0,3.44,0,2,7,609.57,0
C-01368,49,Two-year,Basic,24.2,1185.8,Mailed check,0,1.78,1,0,5,1175.71,0
C-01369,7,Month-to-month,Standard,52.1,364.7,Credit card,0,20.52,1,1,3,606.45,0
C-01370,23,Month-to-month,Premium,116.42,2677.66,Mailed check,3,29.46,1,1,1,2088.98,0
C-01371,50,Two-year,Standard,55.68,2784.0,Mailed check,0,2.13,1,1,12,2769.16,0
C-01372,23,Month-to-month,Basic,31.74,730.02,Credit card,2,1.22,0,2,16,70.74,1
C-01373,65,Two-year,Premium,95.7,6220.5,Electronic check,0,12.99,1,1,9,6025.48,0
C-01374,56,Month-to-month,Premium,92.03,5153.68,Bank transfer,6,8.4,1,2,28,284.65,1
C-01375,3,Month-to-month,Basic,24.47,73.41,Mailed check,14,1.09,0,2,18,53.13,1
C-01376,47,Two-year,Basic,33.72,1584.84,Bank transfer,3,2.37,0,0,4,1863.94,0
C-01377,3,Month-to-month,Standard,62.96,188.88,Electronic check,4,5.2,1,3,7,148.94,1
C-01378,20,One-year,Premium,87.37,1747.4,Bank transfer,2,42.5,1,1,7,3689.48,0
C-01379,40,Month-to-month,Premium,110.51,4420.4,Credit card,0,19.15,1,0,0,2127.39,0
C-01380,26,One-year,Premium,113.45,2949.7,Credit card,3,36.48,1,0,3,4301.3,0
C-01381,13,Month-to-month,Standard,68.02,884.26,Bank transfer,7,5.43,0,2,18,259.73,1
C-01382,19,Month-to-month,Standard,49.03,931.57,Electronic check,10,25.95,0,1,1,1027.12,0
C-01383,42,Two-year,Basic,26.08,1095.36,Bank transfer,3,1.16,0,1,0,1145.44,0
C-01384,11,Month-to-month,Basic,37.21,409.31,Electronic check,9,2.47,0,0,3,588.27,0
C-01385,18,One-year,Standard,49.96,899.28,Credit card,4,1.88,1,3,25,73.35,1
C-01386,7,Month-to-month,Standard,45.09,315.63,Bank transfer,6,1.06,0,1,22,120.27,1
C-01387,32,One-year,Standard,66.77,2136.64,Credit card,0,11.19,1,0,4,2235.68,0
C-01388,4,Month-to-month,Standard,53.16,212.64,Electronic check,6,9.45,1,0,21,865.84,0
C-01389,47,Two-year,Basic,28.29,1329.63,Mailed check,5,3.57,0,0,6,1814.86,0
C-01390,18,Month-to-month,Standard,56.16,1010.88,Bank transfer,0,7.33,1,1,1,903.01,0
C-01391,1,Month-to-month,Basic,36.97,36.97,Credit card,2,0.87,0,5,14,78.94,1
C-01392,3,Month-to-month,Standard,53.45,160.35,Credit card,2,10.25,0,0,1,735.15,0
C-01393,1,Month-to-month,Standard,67.31,67.31,Electronic check,1,2.76,0,4,11,132.68,1
C-01394,13,One-year,Standard,60.42,785.46,Bank transfer,1,5.85,0,1,1,1460.01,0
C-01395,16,Month-to-month,Premium,98.73,1579.68,Electronic check,9,11.83,1,1,38,195.07,1
C-01396,26,Two-year,Basic,26.51,689.26,Credit card,0,1.53,0,0,6,1013.85,0
C-01397,10,Month-to-month,Standard,51.09,510.9,Electronic check,11,8.58,1,3,16,84.26,1
C-01398,5,Month-to-month,Basic,32.48,162.4,Electronic check,24,0.51,0,3,46,48.36,1
C-01399,20,One-year,Standard,56.17,1123.4,Credit card,4,3.57,0,0,0,1420.47,0
